time,name,age,company name,company label,amount
5/7/2017 23:04,Teresa Lewis,46,Wal-Mart Stores Inc,Grocery,224.03
5/7/2017 23:04,Teresa Lewis,46,Air China Airlines,Transport,63.92
5/7/2017 23:04,Teresa Lewis,46,"Netflix, Inc.Â ",Media,108.44
5/7/2017 23:04,Teresa Lewis,46,"Shiseido Company, Limited",Beauty,272.77
5/7/2017 23:03,Teresa Lewis,46,Chinese TAL Education Group,Education,118.71
5/7/2017 23:03,Teresa Lewis,46,"Redbox Automated Retail, LLC.Â ",Media,162.66
5/7/2017 23:03,Teresa Lewis,46,Publix Super Markets,Grocery,266.68
5/7/2017 23:04,Teresa Lewis,46,Balenciaga,Clothing,226.44
5/7/2017 23:04,Teresa Lewis,46,"Netflix, Inc.Â ",Media,121.34
5/7/2017 23:04,Teresa Lewis,46,"Voya Financial, Inc.",Investment,176.12
5/7/2017 23:04,Teresa Lewis,46,Shinhan Financial Group Co Ltd,Investment,236.81
5/7/2017 23:04,Teresa Lewis,46,Publix Super Markets,Grocery,111.2
5/7/2017 23:04,Teresa Lewis,46,Long Win Bus Company Limited,Transport,265.23
5/7/2017 23:04,Teresa Lewis,46,Hong Kong Dragon Airlines Ltd,Transport,222.11
5/7/2017 23:03,Teresa Lewis,46,Yoshinoya,Dining,187.2
5/7/2017 23:04,Teresa Lewis,46,H&M Hennes & Mauritz AB,Clothing,275.11
5/7/2017 23:04,Teresa Lewis,46,Chegg Inc,Education,156.21
5/7/2017 23:03,Teresa Lewis,46,"Shenzhen Comix Stationery Co., Ltd.",Stationery,143.86
5/7/2017 23:04,Lisa Hawkins,49,Costco Wholesale Corporation,Grocery,210.86
5/7/2017 23:04,Lisa Hawkins,49,Rifle Paper Co.,Stationery,80.27
5/7/2017 23:04,Lisa Hawkins,49,Open Learning Global Pty Ltd.,Education,295.15
5/7/2017 23:04,Lisa Hawkins,49,Open Learning Global Pty Ltd.,Education,137.39
5/7/2017 23:04,Anthony Franklin,28,J. Crew,Clothing,57.3
5/7/2017 23:04,Anthony Franklin,28,Longchamp,Clothing,164.15
5/7/2017 23:03,Anthony Franklin,28,Clarins.,Beauty,208.45
5/7/2017 23:04,Anthony Franklin,28,Converse,Clothing,91.11
5/7/2017 23:04,Anthony Franklin,28,New Oriental Education & Tech Grp,Education,12.61
5/7/2017 23:03,Anthony Franklin,28,Louis Vuitton,Clothing,223.18
5/7/2017 23:04,Anthony Franklin,28,DIRECTV,Media,286.54
5/7/2017 23:03,Anthony Franklin,28,Sumitomo Mitsui Financial Group Inc,Investment,55.07
5/7/2017 23:04,Anthony Franklin,28,Nike,Clothing,77.03
5/7/2017 23:04,Anthony Franklin,28,"Udemy, Inc.",Education,25.65
5/7/2017 23:03,Anthony Franklin,28,GAP,Clothing,30.71
5/7/2017 23:04,Anthony Franklin,28,Sumitomo Mitsui Financial Group Inc,Investment,247.14
5/7/2017 23:04,Anthony Franklin,28,TCF Financial Corporation,Investment,50.96
5/7/2017 23:04,Anthony Franklin,28,Yadkin Financial Corporation,Investment,293.41
5/7/2017 23:04,Anthony Franklin,28,"2U, Inc.",Education,18.5
5/7/2017 23:04,Anthony Franklin,28,Le.com,Media,149.13
5/7/2017 23:04,Daniel King,31,Colourmix Cosmetics Company Limited,Beauty,159.37
5/7/2017 23:03,Daniel King,31,Parker Pen Company,Stationery,223.45
5/7/2017 23:04,Daniel King,31,"Shiseido Company, Limited",Beauty,93.72
5/7/2017 23:03,Daniel King,31,Faber-Castell,Stationery,280.02
5/7/2017 23:04,Daniel King,31,Colourmix Cosmetics Company Limited,Beauty,245.63
5/7/2017 23:04,Daniel King,31,Broadway Cinematheque,Entertainment,209.16
5/7/2017 23:04,Daniel King,31,Le.com,Media,128.48
5/7/2017 23:04,Daniel King,31,Ocean Park Hong Kong ,Entertainment,21.28
5/7/2017 23:04,Daniel King,31,Open Learning Global Pty Ltd.,Education,121.63
5/7/2017 23:04,Daniel King,31,Balenciaga,Clothing,46.22
5/7/2017 23:03,Daniel King,31,"KOKUYO Co.,Ltd.",Stationery,122.66
5/7/2017 23:04,Daniel King,31,Levi Strauss & Co. ,Clothing,274.37
5/7/2017 23:03,Daniel King,31,"Raymond James Financial, Inc.",Investment,279.61
5/7/2017 23:03,Daniel King,31,CafÃ© de Coral,Dining,143.27
5/7/2017 23:04,Daniel King,31,Sumitomo Mitsui Financial Group Inc,Investment,157.45
5/7/2017 23:04,Daniel King,31,iQIYI.COM,Media,70.58
5/7/2017 23:04,Daniel King,31,Louis Vuitton,Clothing,187.59
5/7/2017 23:04,Daniel King,31,Cathay Pacific Airways,Transport,22.55
5/7/2017 23:04,Daniel King,31,Xiami.com,Media,239.85
5/7/2017 23:03,Daniel King,31,"Waddell & Reed Financial, Inc.",Investment,101.26
5/7/2017 23:04,Daniel King,31,American Eagle Outfitters Inc,Clothing,139.34
5/7/2017 23:03,Daniel King,31,Hok Yee Stationery Company,Stationery,290.1
5/7/2017 23:04,Daniel King,31,"KOKUYO Co.,Ltd.",Stationery,167.85
5/7/2017 23:04,Daniel King,31,Xiami.com,Media,101.87
5/7/2017 23:03,Daniel King,31,The Ohio & Michigan Paper Company,Stationery,128.22
5/7/2017 23:04,Daniel King,31,Societe B I C SA,Stationery,184.92
5/7/2017 23:03,Daniel King,31,Mass Transit Railway (MTR),Transport,202.49
5/7/2017 23:03,Daniel King,31,Ball Room,Entertainment,155.09
5/7/2017 23:03,Daniel King,31,"Udemy, Inc.",Education,192.26
5/7/2017 23:04,Daniel King,31,GAP,Clothing,236.83
5/7/2017 23:03,Jeffrey Maldonado,35,Best Buy Co Inc,Grocery,131.15
5/7/2017 23:04,Jeffrey Maldonado,35,TCF Financial Corporation,Investment,67.91
5/7/2017 23:03,Jeffrey Maldonado,35,Zara,Clothing,65.91
5/7/2017 23:04,Jeffrey Maldonado,35,Holister Co.,Clothing,252.38
5/7/2017 23:03,Jeffrey Maldonado,35,Wing Wah,Dining,192.32
5/7/2017 23:04,Jeffrey Maldonado,35,Nike,Clothing,139.84
5/7/2017 23:03,Jeffrey Maldonado,35,Superdry,Clothing,120.75
5/7/2017 23:04,Jeffrey Maldonado,35,Tesco PLC,Grocery,260.69
5/7/2017 23:04,Jeffrey Maldonado,35,Mass Transit Railway (MTR),Transport,198.09
5/7/2017 23:03,Jeffrey Maldonado,35,QQ Music,Media,135.34
5/7/2017 23:04,Jeffrey Maldonado,35,A.S. Watson Group (Hong Kong) Ltd.,Grocery,46.66
5/7/2017 23:04,Jeffrey Maldonado,35,KFC,Dining,47.66
5/7/2017 23:04,Jeffrey Maldonado,35,Derma Skincare Centre,Beauty,187.01
5/7/2017 23:03,Jeffrey Maldonado,35,Principal Financial Group Inc,Investment,160.24
5/7/2017 23:04,Jeffrey Maldonado,35,Sumitomo Mitsui Financial Group Inc,Investment,96.67
5/7/2017 23:04,Jeffrey Maldonado,35,Dior Beauty,Beauty,240.11
5/7/2017 23:03,Jeffrey Maldonado,35,Yoshinoya,Dining,9.24
5/7/2017 23:03,Jeffrey Maldonado,35,Cathay Pacific Airways,Transport,80.26
5/7/2017 23:04,Jeffrey Maldonado,35,Subway,Dining,111.06
5/7/2017 23:04,Matthew Gray,50,edX Inc.,Education,285.27
5/7/2017 23:04,Matthew Gray,50,Societe B I C SA,Stationery,74.55
5/7/2017 23:04,Matthew Gray,50,3M Company,Stationery,153.72
5/7/2017 23:04,Matthew Gray,50,G2000,Clothing,46.04
5/7/2017 23:03,Matthew Gray,50,Webster Financial Corporation,Investment,178.91
5/7/2017 23:03,Matthew Gray,50,3M Company,Stationery,187.09
5/7/2017 23:04,Matthew Gray,50,Rainbow Department Store Company Limited,Grocery,40.79
5/7/2017 23:03,Matthew Gray,50,"Sephora USA, Inc.",Beauty,155.22
5/7/2017 23:04,Matthew Gray,50,"The 'Star' Ferry Company, Limited",Transport,78.82
5/7/2017 23:04,Matthew Gray,50,Youku Tudou Inc.,Media,184.02
5/7/2017 23:03,Matthew Gray,50,"Waddell & Reed Financial, Inc.",Investment,61.54
5/7/2017 23:04,Matthew Gray,50,Parker Pen Company,Stationery,64.56
5/7/2017 23:04,Matthew Gray,50,Long Win Bus Company Limited,Transport,92.68
5/7/2017 23:04,Matthew Gray,50,New Oriental Education & Tech Grp,Education,110.59
5/7/2017 23:04,Matthew Gray,50,Domino' s Pizza,Dining,45.28
5/7/2017 23:04,Matthew Gray,50,Sizzler,Dining,204.25
5/7/2017 23:04,Matthew Gray,50,"Vudu, Inc.Â ",Media,193.4
5/7/2017 23:03,Matthew Gray,50,Dior Beauty,Beauty,104.65
5/7/2017 23:04,Matthew Gray,50,iQIYI.COM,Media,199.18
5/7/2017 23:04,Matthew Gray,50,VR Arena,Entertainment,291.66
5/7/2017 23:04,Matthew Gray,50,3M Company,Stationery,105.07
5/7/2017 23:03,Matthew Gray,50,Clarins.,Beauty,76.47
5/7/2017 23:03,Matthew Gray,50,Yadkin Financial Corporation,Investment,235.45
5/7/2017 23:04,Matthew Gray,50,New Oriental Education & Tech Grp,Education,37.44
5/7/2017 23:04,Matthew Gray,50,Neway Karaoke Box Limited,Entertainment,218.56
5/7/2017 23:04,Matthew Gray,50,"Raymond James Financial, Inc.",Investment,268.54
5/7/2017 23:03,Matthew Gray,50,QQ Music,Media,241.01
5/7/2017 23:04,Matthew Gray,50,Tesco PLC,Grocery,75.77
5/7/2017 23:04,Matthew Gray,50,Vichy Laboratories,Beauty,294.9
5/7/2017 23:04,Matthew Gray,50,Bobbi Brown Inc.,Beauty,85.07
5/7/2017 23:04,Matthew Gray,50,Yadkin Financial Corporation,Investment,111.22
5/7/2017 23:04,Matthew Gray,50,Maxim' s Catering,Dining,42.43
5/7/2017 23:04,Matthew Gray,50,A.S. Watson Group (Hong Kong) Ltd.,Grocery,74.09
5/7/2017 23:04,Matthew Gray,50,"Hong Kong Tramways, Limited",Transport,71.34
5/7/2017 23:03,Matthew Gray,50,Louis Vuitton,Clothing,116.25
5/7/2017 23:04,Matthew Gray,50,VR Arena,Entertainment,196.09
5/7/2017 23:03,Matthew Gray,50,American Eagle Outfitters Inc,Clothing,159.65
5/7/2017 23:04,Matthew Gray,50,The Ohio & Michigan Paper Company,Stationery,33.4
5/7/2017 23:04,Matthew Gray,50,Subway,Dining,89.57
5/7/2017 23:04,Matthew Gray,50,Open Learning Global Pty Ltd.,Education,151.54
5/7/2017 23:03,Matthew Lee,28,"Vudu, Inc.Â ",Media,215.85
5/7/2017 23:03,Matthew Lee,28,"The 'Star' Ferry Company, Limited",Transport,280.26
5/7/2017 23:03,Matthew Lee,28,Broadway Cinematheque,Entertainment,194.59
5/7/2017 23:03,Matthew Lee,28,City Super Limited,Grocery,58.84
5/7/2017 23:04,Matthew Lee,28,"KOKUYO Co.,Ltd.",Stationery,162.66
5/7/2017 23:04,Matthew Lee,28,Ocean Park Hong Kong ,Entertainment,293.08
5/7/2017 23:03,Matthew Lee,28,Synovus Financial Corp.,Investment,19.27
5/7/2017 23:04,Matthew Lee,28,Walt Disney Company,Entertainment,196.33
5/7/2017 23:04,Matthew Lee,28,"The 'Star' Ferry Company, Limited",Transport,267.03
5/7/2017 23:04,Matthew Lee,28,Cathay Pacific Airways,Transport,235.96
5/7/2017 23:03,Matthew Lee,28,Levi Strauss & Co. ,Clothing,220.17
5/7/2017 23:04,Matthew Lee,28,Open Learning Global Pty Ltd.,Education,295.52
5/7/2017 23:04,Matthew Lee,28,Pacific Coffee Company,Dining,187.59
5/7/2017 23:04,Adam James,41,Yoshinoya,Dining,15.54
5/7/2017 23:03,Adam James,41,Long Win Bus Company Limited,Transport,172.26
5/7/2017 23:04,Adam James,41,Sakura Color Products Corporation,Stationery,183.6
5/7/2017 23:04,Adam James,41,Levi Strauss & Co. ,Clothing,42.69
5/7/2017 23:04,Adam James,41,Youku Tudou Inc.,Media,180.13
5/7/2017 23:04,Adam James,41,Domino' s Pizza,Dining,172.47
5/7/2017 23:04,Adam James,41,J. Crew,Clothing,54.31
5/7/2017 23:04,Adam James,41,Cathay Pacific Airways,Transport,299.41
5/7/2017 23:04,Adam James,41,BB Liquidating Inc,Media,88.04
5/7/2017 23:03,Adam James,41,Cathay Pacific Airways,Transport,150.95
5/7/2017 23:03,Adam James,41,Shinhan Financial Group Co Ltd,Investment,250.36
5/7/2017 23:03,Adam James,41,Parker Pen Company,Stationery,207.41
5/7/2017 23:04,Adam James,41,A.S. Watson Group (Hong Kong) Ltd.,Grocery,16.81
5/7/2017 23:03,Adam James,41,Ikari Area,Entertainment,252.05
5/7/2017 23:03,Adam James,41,City Super Limited,Grocery,91.68
5/7/2017 23:04,Adam James,41,American Eagle Outfitters Inc,Clothing,47.89
5/7/2017 23:04,Adam James,41,Sun Life Financial Inc.,Investment,159.57
5/7/2017 23:03,Adam James,41,Parker Pen Company,Stationery,157.39
5/7/2017 23:03,Adam James,41,PARKnSHOP Supermarket HK.,Grocery,142.36
5/7/2017 23:04,Adam James,41,Marks and Spencer Group Plc,Grocery,270.8
5/7/2017 23:03,Adam James,41,Xiami.com,Media,57.82
5/7/2017 23:04,Adam James,41,Costco Wholesale Corporation,Grocery,300.07
5/7/2017 23:04,Adam James,41,KIKO Asia Ltd.,Beauty,271.89
5/7/2017 23:04,Adam James,41,Longchamp,Clothing,126.14
5/7/2017 23:03,Adam James,41,L'Oreal SA,Beauty,71.68
5/7/2017 23:04,Adam James,41,H&M Hennes & Mauritz AB,Clothing,84.08
5/7/2017 23:04,Adam James,41,Synovus Financial Corp.,Investment,220.33
5/7/2017 23:04,Adam James,41,Sizzler,Dining,255.26
5/7/2017 23:04,Adam James,41,"The Dairy Farm Company, Limited",Grocery,130.17
5/7/2017 23:04,Adam James,41,UA Cinema Circuit Limited,Entertainment,115.32
5/7/2017 23:04,Adam James,41,PILOT CORPORATION,Stationery,298.53
5/7/2017 23:03,Adam James,41,"Tarena International, Inc.",Education,36.83
5/7/2017 23:04,Adam James,41,"Voya Financial, Inc.",Investment,232.47
5/7/2017 23:04,Corey Brady,29,The Ohio & Michigan Paper Company,Stationery,35.95
5/7/2017 23:04,Corey Brady,29,Memrise Inc.,Education,217.64
5/7/2017 23:04,Corey Brady,29,BB Liquidating Inc,Media,283.7
5/7/2017 23:03,Corey Brady,29,Levi Strauss & Co. ,Clothing,155.07
5/7/2017 23:03,Corey Brady,29,Memrise Inc.,Education,297.21
5/7/2017 23:04,Corey Brady,29,"KOKUYO Co.,Ltd.",Stationery,64.08
5/7/2017 23:04,Corey Brady,29,Converse,Clothing,275.87
5/7/2017 23:04,Corey Brady,29,Sa Sa Cosmetic Co. Ltd.,Beauty,139.47
5/7/2017 23:04,Corey Brady,29,YouTube,Media,40.76
5/7/2017 23:03,Corey Brady,29,Memrise Inc.,Education,138.65
5/7/2017 23:04,Corey Brady,29,Schwan-STABILO Group,Stationery,196.88
5/7/2017 23:03,Corey Brady,29,Hok Yee Stationery Company,Stationery,296.64
5/7/2017 23:04,Corey Brady,29,Laura Mercier Cosmetics.,Beauty,34.11
5/7/2017 23:04,Corey Brady,29,Webster Financial Corporation,Investment,93.84
5/7/2017 23:04,Corey Brady,29,3M Company,Stationery,16.82
5/7/2017 23:04,Corey Brady,29,"Udemy, Inc.",Education,220.67
5/7/2017 23:04,Corey Brady,29,MAKE-UP ART COSMETICS.,Beauty,166.22
5/7/2017 23:03,Corey Brady,29,Levi Strauss & Co. ,Clothing,257.52
5/7/2017 23:04,Corey Brady,29,"Shenzhen Comix Stationery Co., Ltd.",Stationery,78.97
5/7/2017 23:04,Corey Brady,29,The UrbanTaxi,Transport,113.79
5/7/2017 23:04,Corey Brady,29,"The PNC Financial Services Group, Inc.",Investment,273.64
5/7/2017 23:03,Corey Brady,29,J. Crew,Clothing,217.74
5/7/2017 23:03,Corey Brady,29,Louis Vuitton,Clothing,266.14
5/7/2017 23:03,Corey Brady,29,KKBOX,Media,162.79
5/7/2017 23:04,Corey Brady,29,Xiami.com,Media,107.21
5/7/2017 23:03,Corey Brady,29,Longchamp,Clothing,151.78
5/7/2017 23:04,Corey Brady,29,RAIT Financial Trust,Investment,35.75
5/7/2017 23:04,Corey Brady,29,BB Liquidating Inc,Media,73.67
5/7/2017 23:04,Corey Brady,29,"Voya Financial, Inc.",Investment,29.24
5/7/2017 23:04,Corey Brady,29,Cathay Pacific Airways,Transport,216.87
5/7/2017 23:04,Corey Brady,29,Hong Kong Express Airways Limited,Transport,47
5/7/2017 23:03,Corey Brady,29,Derma Skincare Centre,Beauty,54.03
5/7/2017 23:04,Corey Brady,29,Rainbow Department Store Company Limited,Grocery,124.3
5/7/2017 23:04,Corey Brady,29,Levi Strauss & Co. ,Clothing,210.09
5/7/2017 23:03,Veronica Ward,24,RAIT Financial Trust,Investment,30.82
5/7/2017 23:03,Veronica Ward,24,3M Company,Stationery,180.96
5/7/2017 23:03,Veronica Ward,24,Sumitomo Mitsui Financial Group Inc,Investment,148.49
5/7/2017 23:03,Veronica Ward,24,Derma Skincare Centre,Beauty,81.1
5/7/2017 23:03,Veronica Ward,24,Hok Yee Stationery Company,Stationery,253.66
5/7/2017 23:04,Kristina Flores,47,Walt Disney Company,Entertainment,110.82
5/7/2017 23:04,Kristina Flores,47,Yadkin Financial Corporation,Investment,97.57
5/7/2017 23:03,Kristina Flores,47,"2U, Inc.",Education,170.2
5/7/2017 23:04,Kristina Flores,47,"Shiseido Company, Limited",Beauty,213.17
5/7/2017 23:04,Kristina Flores,47,Sa Sa Cosmetic Co. Ltd.,Beauty,95.87
5/7/2017 23:04,Kristina Flores,47,Balenciaga,Clothing,247.61
5/7/2017 23:04,Kristina Flores,47,Mass Transit Railway (MTR),Transport,66.36
5/7/2017 23:03,Kristina Flores,47,Vichy Laboratories,Beauty,28.04
5/7/2017 23:04,Kristina Flores,47,"The PNC Financial Services Group, Inc.",Investment,136.18
5/7/2017 23:03,Kristina Flores,47,Superdry,Clothing,255.17
5/7/2017 23:04,Kristina Flores,47,Uber,Transport,194.92
5/7/2017 23:04,Kristina Flores,47,McDonald' s,Dining,193.06
5/7/2017 23:03,Kristina Flores,47,Sun Life Financial Inc.,Investment,175.53
5/7/2017 23:04,Kristina Flores,47,Pacific Coffee Company,Dining,222.41
5/7/2017 23:04,Kristina Flores,47,Webster Financial Corporation,Investment,237.64
5/7/2017 23:04,Kristina Flores,47,Wal-Mart Stores Inc,Grocery,172.44
5/7/2017 23:04,Kristina Flores,47,Rifle Paper Co.,Stationery,171.47
5/7/2017 23:04,Kristina Flores,47,Youku Tudou Inc.,Media,44.82
5/7/2017 23:04,Kristina Flores,47,The UrbanTaxi,Transport,76.22
5/7/2017 23:04,Kristina Flores,47,"The PNC Financial Services Group, Inc.",Investment,155.54
5/7/2017 23:03,Kristina Flores,47,Ruby Tuesday,Dining,266.14
5/7/2017 23:04,Kristina Flores,47,Tesco PLC,Grocery,89.43
5/7/2017 23:04,Kristina Flores,47,MAKE-UP ART COSMETICS.,Beauty,107.28
5/7/2017 23:04,Kristina Flores,47,TCF Financial Corporation,Investment,54.74
5/7/2017 23:03,Kristina Flores,47,Maxim' s Catering,Dining,108.24
5/7/2017 23:03,Kristina Flores,47,American Eagle Outfitters Inc,Clothing,68.2
5/7/2017 23:04,Kristina Flores,47,"Shenzhen Comix Stationery Co., Ltd.",Stationery,264.13
5/7/2017 23:04,Kristina Flores,47,Code School LLC.,Education,267.27
5/7/2017 23:04,Kristina Flores,47,Pacific Coffee Company,Dining,205.58
5/7/2017 23:04,Kristina Flores,47,"Sephora USA, Inc.",Beauty,38.1
5/7/2017 23:04,Kristina Flores,47,Maped SAS,Stationery,146.05
5/7/2017 23:04,Kristina Flores,47,L'Oreal SA,Beauty,278.31
5/7/2017 23:04,Heather Barnett,35,Mass Transit Railway (MTR),Transport,127.1
5/7/2017 23:04,Heather Barnett,35,edX Inc.,Education,256.51
5/7/2017 23:04,Heather Barnett,35,"The PNC Financial Services Group, Inc.",Investment,103.47
5/7/2017 23:04,Heather Barnett,35,China Distance Education Hldgs Ltd,Education,228.43
5/7/2017 23:04,Heather Barnett,35,ZAIS Financial Corp.,Investment,282.19
5/7/2017 23:03,Heather Barnett,35,KFC,Dining,119.5
5/7/2017 23:04,Heather Barnett,35,Holister Co.,Clothing,83.72
5/7/2017 23:04,Heather Barnett,35,Nike,Clothing,172.41
5/7/2017 23:04,Heather Barnett,35,Ryze Ultimate Trampoline Park Hong Kong,Entertainment,93.11
5/7/2017 23:03,Heather Barnett,35,Colourmix Cosmetics Company Limited,Beauty,121.84
5/7/2017 23:03,Heather Barnett,35,Tim Ho Wan,Dining,175.97
5/7/2017 23:04,Heather Barnett,35,City Super Limited,Grocery,289.29
5/7/2017 23:04,Heather Barnett,35,"Voya Financial, Inc.",Investment,129.23
5/7/2017 23:03,Heather Barnett,35,"Crackle, Inc.",Media,245.1
5/7/2017 23:04,Heather Barnett,35,Laura Mercier Cosmetics.,Beauty,26.84
5/7/2017 23:03,Heather Barnett,35,Zara,Clothing,215.58
5/7/2017 23:04,Heather Barnett,35,CafÃ© de Coral,Dining,130.56
5/7/2017 23:04,Heather Barnett,35,Mannings.,Grocery,203.67
5/7/2017 23:03,Heather Barnett,35,GAP,Clothing,167.3
5/7/2017 23:04,Heather Barnett,35,Code School LLC.,Education,9.3
5/7/2017 23:04,Heather Barnett,35,Wal-Mart Stores Inc,Grocery,258.35
5/7/2017 23:03,Evelyn Hunter,48,McGraw-Hill Education,Education,188.37
5/7/2017 23:04,Evelyn Hunter,48,DIRECTV,Media,77.03
5/7/2017 23:04,Evelyn Hunter,48,VR Arena,Entertainment,89.55
5/7/2017 23:04,Evelyn Hunter,48,Pizza Hut,Dining,67.51
5/7/2017 23:03,Evelyn Hunter,48,"Netflix, Inc.Â ",Media,27.94
5/7/2017 23:04,Evelyn Hunter,48,Air China Airlines,Transport,252.83
5/7/2017 23:04,Evelyn Hunter,48,Maped SAS,Stationery,118.76
5/7/2017 23:04,Evelyn Hunter,48,QQ Music,Media,87.21
5/7/2017 23:03,Evelyn Hunter,48,Uber,Transport,216.88
5/7/2017 23:03,Evelyn Hunter,48,CafÃ© de Coral,Dining,254.17
5/7/2017 23:03,Evelyn Hunter,48,ZAIS Financial Corp.,Investment,63.71
5/7/2017 23:03,Evelyn Hunter,48,Maxim' s Catering,Dining,269.93
5/7/2017 23:03,Evelyn Hunter,48,Mannings.,Grocery,77.04
5/7/2017 23:04,Evelyn Hunter,48,City Super Limited,Grocery,181.53
5/7/2017 23:04,Evelyn Hunter,48,Liberty Stationery Corp.Â ,Stationery,43.57
5/7/2017 23:04,Evelyn Hunter,48,Pizza Hut,Dining,150.91
5/7/2017 23:04,Evelyn Hunter,48,Ocean Park Hong Kong ,Entertainment,53.92
5/7/2017 23:04,Evelyn Hunter,48,iQIYI.COM,Media,288.07
5/7/2017 23:04,Evelyn Hunter,48,KIKO Asia Ltd.,Beauty,177.16
5/7/2017 23:03,Evelyn Hunter,48,Sun Life Financial Inc.,Investment,142.26
5/7/2017 23:03,Evelyn Hunter,48,3M Company,Stationery,240.13
5/7/2017 23:04,Evelyn Hunter,48,Balenciaga,Clothing,290.6
5/7/2017 23:04,Evelyn Hunter,48,Ball Room,Entertainment,162.02
5/7/2017 23:04,Evelyn Hunter,48,Xiami.com,Media,99.61
5/7/2017 23:04,Evelyn Hunter,48,GAP,Clothing,79.55
5/7/2017 23:04,Evelyn Hunter,48,Broadway Cinematheque,Entertainment,111.25
5/7/2017 23:03,Evelyn Hunter,48,Le.com,Media,54.76
5/7/2017 23:04,Evelyn Hunter,48,3M Company,Stationery,18.12
5/7/2017 23:04,Evelyn Hunter,48,Tesco PLC,Grocery,184.49
5/7/2017 23:04,Evelyn Hunter,48,3M Company,Stationery,91.41
5/7/2017 23:04,Evelyn Hunter,48,"Udemy, Inc.",Education,260.43
5/7/2017 23:04,Angel Mata,43,Faber-Castell,Stationery,20.78
5/7/2017 23:04,Angel Mata,43,"Hong Kong Tramways, Limited",Transport,109.46
5/7/2017 23:03,Miss Kristin Perez,36,"Crackle, Inc.",Media,116.32
5/7/2017 23:03,Miss Kristin Perez,36,Mass Transit Railway (MTR),Transport,122.67
5/7/2017 23:04,Miss Kristin Perez,36,G2000,Clothing,14.55
5/7/2017 23:04,Miss Kristin Perez,36,Schwan-STABILO Group,Stationery,174.34
5/7/2017 23:04,Miss Kristin Perez,36,"Waddell & Reed Financial, Inc.",Investment,109.46
5/7/2017 23:03,Miss Kristin Perez,36,J. Crew,Clothing,286.45
5/7/2017 23:04,Miss Kristin Perez,36,Red MR Limited,Entertainment,239.97
5/7/2017 23:04,Miss Kristin Perez,36,"Sephora USA, Inc.",Beauty,294.41
5/7/2017 23:03,Miss Kristin Perez,36,Clarins.,Beauty,49.8
5/7/2017 23:04,Miss Kristin Perez,36,Vichy Laboratories,Beauty,265.12
5/7/2017 23:03,Miss Kristin Perez,36,Yadkin Financial Corporation,Investment,82.68
5/7/2017 23:03,Miss Kristin Perez,36,Pacific Coffee Company,Dining,277.83
5/7/2017 23:04,Miss Kristin Perez,36,Sun Life Financial Inc.,Investment,222.44
5/7/2017 23:04,Miss Kristin Perez,36,"Netflix, Inc.Â ",Media,250.62
5/7/2017 23:03,Alexis Yoder,40,Hok Yee Stationery Company,Stationery,29.83
5/7/2017 23:04,Alexis Yoder,40,Parker Pen Company,Stationery,170.59
5/7/2017 23:04,Alexis Yoder,40,Broadway Cinematheque,Entertainment,286.18
5/7/2017 23:04,Alexis Yoder,40,"Waddell & Reed Financial, Inc.",Investment,298.02
5/7/2017 23:03,Alexis Yoder,40,Webster Financial Corporation,Investment,65.91
5/7/2017 23:04,Alexis Yoder,40,KFC,Dining,180.01
5/7/2017 23:04,Alexis Yoder,40,Adidas,Clothing,295.07
5/7/2017 23:04,Alexis Yoder,40,Pacific Coffee Company,Dining,157.4
5/7/2017 23:03,Alexis Yoder,40,Ikari Area,Entertainment,136.82
5/7/2017 23:04,Alexis Yoder,40,Mannings.,Grocery,113.76
5/7/2017 23:04,Alexis Yoder,40,UA Cinema Circuit Limited,Entertainment,202.05
5/7/2017 23:03,Alexis Yoder,40,Pizza Hut,Dining,63.91
5/7/2017 23:03,Alexis Yoder,40,Hok Yee Stationery Company,Stationery,65.14
5/7/2017 23:04,Alexis Yoder,40,Yoshinoya,Dining,174.63
5/7/2017 23:04,Alexis Yoder,40,Long Win Bus Company Limited,Transport,240.27
5/7/2017 23:04,Alexis Yoder,40,Converse,Clothing,245.28
5/7/2017 23:04,Alexis Yoder,40,McGraw-Hill Education,Education,21.65
5/7/2017 23:04,Alexis Yoder,40,3M Company,Stationery,134.09
5/7/2017 23:04,Alexis Yoder,40,Citybus Limited,Transport,123.14
5/7/2017 23:03,Alexis Yoder,40,New World First Bus Services Limited,Transport,290.38
5/7/2017 23:03,Alexis Yoder,40,G2000,Clothing,113.36
5/7/2017 23:04,Alexis Yoder,40,Rifle Paper Co.,Stationery,141.38
5/7/2017 23:03,Alexis Yoder,40,Din Tai Fung,Dining,125.99
5/7/2017 23:04,Alexis Yoder,40,Cathay Pacific Airways,Transport,286.7
5/7/2017 23:03,Alexis Yoder,40,KFC,Dining,47.07
5/7/2017 23:03,Alexis Yoder,40,The Kowloon Motor Bus Company Limited,Transport,26.53
5/7/2017 23:03,Alexis Yoder,40,Sun Life Financial Inc.,Investment,236.39
5/7/2017 23:03,Alexis Yoder,40,Wing Wah,Dining,271.63
5/7/2017 23:04,Alexis Yoder,40,Air China Airlines,Transport,126.43
5/7/2017 23:04,Alexis Yoder,40,KKBOX,Media,38.42
5/7/2017 23:04,Alexis Yoder,40,Laura Mercier Cosmetics.,Beauty,111.8
5/7/2017 23:03,Alexis Yoder,40,Burger King,Dining,58.4
5/7/2017 23:04,Alexis Yoder,40,Nintendo,Entertainment,284.26
